Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
2.816842,1.030457,4.9291,-1.821911,0.33209,-0.521083,6.553997,-2.883662,-48.51878,-116.006453,-15.669188,-10.821845,Jumping
0.216001,1.242865,7.282506,-2.658784,-0.09245,-0.656257,6.391415,2.658255,-48.649273,-112.74114,-8.95433,-10.132533,Jumping
2.253713,0.301473,19.1874,-1.898619,-1.41341,-0.368882,3.780014,7.351847,-48.761013,-110.417443,-3.489583,-13.174934,Jumping
6.078859,0.72135,26.422454,-0.141592,0.195787,-0.041321,3.190018,8.252527,-48.810879,-110.128316,-2.601589,-13.509481,Jumping
4.81863,1.124761,23.3227,0.947198,0.215647,-0.017381,3.829685,6.872673,-48.829578,-110.603912,-4.790989,-12.641495,Jumping
3.575465,1.762285,11.662548,1.043227,0.941445,-0.173847,5.502216,4.664544,-48.823093,-110.919095,-7.948865,-10.48978,Jumping
1.036894,1.601969,6.830895,1.047344,-0.102152,0.116601,6.289085,2.859225,-48.790653,-111.541772,-10.704353,-10.249124,Jumping
1.992207,1.23568,0.764161,1.223944,-0.658541,-0.315605,4.628063,-0.211974,-48.750065,-111.485032,-14.273026,-12.087514,Jumping
-0.199236,-0.110321,-0.308958,1.398805,0.569562,-0.322311,5.743706,-3.493285,-48.436832,-111.165444,-18.256187,-10.944274,Jumping
0.305365,-1.179697,1.305136,1.072086,-0.228643,-0.78061,5.671242,-5.710016,-48.424404,-109.594067,-21.732655,-10.634011,Jumping
-0.886307,1.149909,-1.708248,-1.565517,-1.957911,-0.313203,1.968582,-3.494564,-48.770992,-107.254238,-18.763523,-14.851266,Jumping
1.174607,1.351689,10.679991,-4.006835,0.02917,0.894776,2.670174,5.027169,-48.844234,-106.655454,-7.635836,-13.39817,Jumping
3.779041,-1.476829,21.452789,-1.986611,-0.58128,-0.273142,1.544682,10.448918,-48.361393,-104.595559,-1.354632,-14.687939,Jumping
6.33797,0.733026,22.112916,-0.25855,0.637684,0.548756,2.262821,11.504772,-48.265789,-105.687709,-0.202249,-13.611586,Jumping
5.558242,1.381477,19.2591,0.879709,0.768878,0.272071,4.782951,10.128972,-48.504963,-107.087869,-2.010934,-10.875191,Jumping
3.655249,0.964744,14.654077,0.163859,0.08893,-0.492884,4.95174,9.356357,-48.399197,-106.049219,-3.011691,-10.560866,Jumping
2.110012,0.166005,11.307187,0.084462,0.259106,-0.14424,5.410889,9.405588,-48.188488,-105.441691,-3.357357,-9.809792,Jumping
1.761387,0.393681,6.086493,0.985474,-0.309526,-0.926699,4.510151,7.845951,-48.43742,-103.653026,-6.33473,-10.291575,Jumping
1.05321,1.262774,1.20724,1.578887,0.128327,-0.619127,4.662025,4.638108,-49.064266,-102.330533,-10.933332,-9.965302,Jumping
1.573079,0.107776,0.554896,1.680848,0.014324,-1.389301,5.085468,1.327391,-49.091717,-99.393957,-16.132669,-8.440225,Jumping
-1.168919,2.4284,6.652616,0.418731,0.828998,-0.233176,7.335938,-0.359831,-48.895977,-98.292331,-17.902169,-5.470539,Jumping
1.90434,0.753982,2.892585,-1.303066,1.090509,0.096476,9.273571,1.852788,-48.413746,-98.244709,-14.585361,-3.077016,Jumping
1.653462,0.427212,9.478589,-2.396009,-0.385308,-0.625666,8.823803,6.994974,-48.088024,-96.321242,-8.241474,-3.187556,Jumping
2.812501,0.871937,13.534854,-1.586936,0.328968,-0.418843,8.654747,11.044048,-47.525616,-94.785538,-3.421512,-2.663053,Jumping
1.608555,1.569486,18.654208,-1.371505,-0.686322,-0.586482,7.330078,14.144506,-47.155506,-92.898689,0.320025,-4.061875,Jumping
1.966461,0.877475,21.095781,-0.095348,-0.295811,-0.2241,5.863338,15.233189,-47.058125,-92.072044,1.039092,-5.172574,Jumping
1.773512,-0.085472,19.729872,0.778731,-0.043405,-0.484699,5.069584,13.880203,-47.377491,-90.838504,-0.918503,-5.357523,Jumping
1.294807,1.195414,11.382929,1.138667,0.105111,-0.787174,4.718594,12.101507,-47.819065,-88.989235,-4.410276,-4.938382,Jumping
0.464334,0.535287,6.964417,0.602181,0.509244,-0.598543,5.354435,10.798413,-48.057339,-87.228004,-6.39894,-3.574812,Jumping
-0.13457,1.108595,2.922672,1.160401,0.152468,-0.50481,5.419441,8.716686,-48.319561,-85.85861,-9.574484,-2.739202,Jumping
-0.476759,1.467997,0.752336,0.968651,-0.318145,-0.523477,4.687988,6.607312,-48.562862,-84.310708,-12.485162,-3.308201,Jumping
-0.203726,0.928819,1.448388,-0.175601,-0.21556,-0.297509,3.864433,6.35334,-48.732304,-83.14567,-12.364717,-3.827012,Jumping
0.152682,0.270937,4.331992,-1.541016,-0.507954,-0.598658,2.443287,9.350204,-48.105091,-81.036771,-8.409894,-4.83155,Jumping
-0.630339,-1.405128,9.962233,-2.462434,-0.679388,-0.671916,0.710915,14.181425,-47.128834,-78.299043,-1.965191,-6.468634,Jumping
2.516866,-2.574047,16.391663,-1.280169,-0.135378,-0.3737,-0.745064,18.133631,-45.743824,-76.555054,2.113512,-7.438946,Jumping
-0.613275,-0.630938,16.739091,0.056762,0.83434,0.265812,0.675461,18.041283,-45.825802,-76.841766,2.32823,-5.311329,Jumping
-0.125888,0.071701,18.924097,-0.085642,-0.388357,0.154584,0.442287,18.050152,-45.87888,-77.198964,2.585401,-5.920623,Jumping
0.95232,-1.171165,20.397483,0.245085,-0.046594,0.360809,0.402489,17.643322,-45.791477,-78.0844,1.919944,-6.036491,Jumping
0.549807,-0.426313,15.578704,1.552598,0.576356,0.442355,1.981522,15.086688,-46.558239,-79.590928,-1.855665,-4.704685,Jumping
-0.189057,1.593885,7.422615,1.432378,0.485057,0.603033,3.390289,12.271306,-47.14529,-81.483661,-5.985139,-3.246437,Jumping
-0.657882,1.270109,3.333568,1.316294,0.012964,0.433266,4.144123,9.267162,-47.693157,-82.881053,-9.638496,-3.234791,Jumping
-0.83691,1.202599,0.105381,1.435616,0.245454,0.55543,5.157345,6.015825,-47.957081,-84.519272,-13.539911,-2.892502,Jumping
0.076341,0.62046,1.313968,0.800202,0.029393,0.485466,5.496075,3.630463,-48.382282,-85.841879,-15.86645,-3.250127,Jumping
0.779729,0.229772,3.755241,-0.553865,-0.438122,-0.010567,4.09029,4.520148,-48.251942,-85.7046,-14.530279,-4.668664,Jumping
1.092728,-1.432671,9.369616,-2.081582,-0.057772,-0.472739,3.935055,8.305954,-47.798222,-84.199878,-9.476193,-4.447785,Jumping
1.828448,0.23097,14.038557,-0.927545,-0.450784,-0.021357,3.082314,10.703739,-47.238811,-83.610998,-6.300773,-5.455502,Jumping
0.580643,1.026565,18.526374,-1.336917,-0.364516,-0.241373,2.281235,13.044076,-46.995815,-82.552084,-3.040338,-6.285823,Jumping
2.827321,1.583407,20.797751,0.831026,0.082262,0.326403,2.542953,12.180578,-47.160213,-83.558277,-4.401693,-6.296982,Jumping
1.717079,2.744692,16.726517,0.835353,0.377966,0.11703,3.309982,10.267116,-47.630116,-84.167729,-6.861705,-5.424038,Jumping
1.753753,1.743125,13.122911,0.901223,0.254221,0.066281,4.014359,8.581625,-47.558743,-84.62261,-9.292741,-4.67969,Jumping
0.969534,1.200803,7.117998,0.842371,0.333262,0.037512,4.864353,6.82408,-47.793827,-84.873115,-11.759519,-3.762489,Jumping
0.959205,1.333128,2.749931,0.818309,0.671493,0.328465,6.211121,5.064439,-48.090847,-85.839732,-14.092443,-2.242408,Jumping
-0.260159,0.990939,3.041675,0.77242,0.219367,0.282163,7.157295,2.871812,-47.888714,-86.682294,-16.256708,-1.590135,Jumping
0.304467,1.392404,3.216511,0.656666,0.039539,0.233248,7.191616,1.294848,-48.060741,-87.323196,-18.104264,-1.880678,Jumping
-0.416883,1.342259,5.068759,-0.857344,-0.073824,-0.145376,7.335423,2.526456,-47.886997,-86.999661,-16.341963,-1.772587,Jumping
-0.065564,0.740959,9.927057,-0.441984,0.152572,0.077956,7.580685,3.842883,-47.845776,-86.995803,-14.584109,-1.59494,Jumping
-0.212558,3.156037,12.39213,-0.58636,-0.286051,0.157838,7.002766,4.807568,-47.806515,-87.415592,-13.135008,-2.254174,Jumping
1.099314,3.608546,18.179845,0.031467,-0.181357,0.520645,6.497406,4.950962,-47.839611,-88.701627,-12.748989,-3.279727,Jumping
1.805246,4.874014,17.593664,0.524249,-0.22125,0.151733,6.466648,3.599105,-48.044468,-89.518635,-14.243854,-3.839167,Jumping
1.008004,3.66423,15.538887,0.196846,0.316659,0.282527,6.70216,2.927334,-47.961109,-90.304862,-14.899634,-3.448772,Jumping
0.393532,2.501748,10.534044,0.52918,0.281452,0.590459,7.694042,1.906962,-47.701107,-91.995865,-16.158716,-3.015757,Jumping
0.998573,2.29383,4.747677,0.544106,0.291527,0.555704,8.367767,0.523219,-47.721714,-93.736762,-17.601938,-2.669301,Jumping
0.931064,1.555415,2.209106,0.069783,0.378997,0.494405,9.163532,0.138071,-47.268818,-95.184915,-17.91457,-2.108389,Jumping
0.96175,0.974474,3.73174,-0.091677,-0.288744,0.373928,8.817326,0.14277,-47.447651,-96.227191,-17.624076,-2.993389,Jumping
1.888922,1.879791,3.986959,-0.229051,-0.119799,0.14118,8.341282,0.454244,-47.644718,-96.596148,-16.929011,-3.565926,Jumping
1.853745,1.040786,7.655231,-1.328104,-0.051623,-0.469893,8.165466,3.161752,-47.441906,-95.125983,-13.569324,-3.459472,Jumping
1.438359,0.840352,10.291998,-0.909538,-0.164958,-0.384757,7.775509,5.428249,-47.494846,-93.659979,-10.821545,-3.609404,Jumping
1.193917,1.528771,13.048216,-1.137635,-0.12817,-0.537635,7.083317,7.869084,-47.195934,-91.925863,-7.796777,-3.720626,Jumping
0.0,1.690135,16.507672,-0.332629,-0.191914,-0.064022,6.486462,9.422748,-47.154827,-91.395048,-6.47289,-4.117706,Jumping
0.25507,3.057542,16.207696,-0.099264,-0.020894,0.020127,6.314342,9.540635,-46.982174,-91.410061,-6.242038,-4.264095,Jumping
-0.013322,1.232537,16.299904,-0.121521,-0.025489,0.120408,6.552177,9.869961,-46.976871,-91.64063,-5.860731,-4.28103,Jumping
0.817899,0.589624,12.232562,0.531065,0.333797,0.471078,7.295406,8.949476,-46.932606,-92.94772,-6.987678,-3.628488,Jumping
0.808618,1.57248,5.737269,0.726556,0.578725,0.499671,8.690628,7.124205,-47.172169,-94.489783,-8.962909,-2.241087,Jumping
0.343835,1.717079,2.241738,0.44838,0.231089,0.33656,9.494389,6.040634,-47.050312,-95.538503,-10.318844,-1.652071,Jumping
0.113614,1.262475,2.661915,-0.044959,0.034062,0.282594,9.575996,5.70646,-46.752148,-96.302055,-10.359125,-1.670088,Jumping
-0.114362,1.263373,3.934119,-0.070228,0.007493,0.223431,9.655476,5.808781,-46.948215,-96.8513,-10.028201,-1.817858,Jumping
0.803379,0.918191,7.560927,-1.361866,-0.244956,-0.31921,8.996628,8.233904,-46.78294,-95.979084,-6.663498,-2.318519,Jumping
0.508343,-0.438588,13.049713,-1.531108,-0.359816,-0.349756,7.946945,11.608828,-46.225918,-94.547236,-2.24962,-3.198805,Jumping
1.686543,-0.37048,15.640376,-1.718285,-0.480485,-0.864081,6.220203,15.886904,-45.267719,-91.989803,2.252654,-4.562479,Jumping
0.311951,-2.03397,20.074754,-0.118273,-0.225345,-0.066742,5.457481,16.936575,-45.004978,-91.249069,3.39115,-5.299529,Jumping
0.883313,-0.722547,17.087566,0.43599,-0.100697,0.073771,5.438065,15.893256,-45.540157,-91.594176,2.097525,-5.566408,Jumping
0.179477,-0.819995,14.285693,0.541118,0.167401,0.239318,5.862682,14.927732,-45.458942,-92.312385,0.690109,-5.139247,Jumping
0.117356,-0.11077,8.854238,0.824076,0.398419,0.482987,7.003029,13.309828,-45.935017,-93.775002,-1.466664,-4.075051,Jumping
0.050445,0.777483,4.596791,0.693692,0.36046,0.464913,8.148647,11.763735,-46.441257,-95.205875,-3.425212,-3.069961,Jumping
0.088316,0.81745,3.249443,0.482288,0.048536,0.555087,8.681679,10.469757,-46.431828,-96.741578,-4.72946,-2.935221,Jumping
0.617765,0.92343,3.451972,0.085264,0.0942,0.436128,9.241348,9.579205,-46.427769,-98.035487,-5.038678,-2.796573,Jumping
0.555046,0.984353,5.015919,-0.278089,0.284576,0.222283,9.84771,9.829173,-46.313473,-98.610555,-4.261406,-2.076104,Jumping
1.853595,0.243244,9.113049,-0.799286,-0.198263,-0.692295,9.195469,11.756109,-45.894215,-96.800986,-2.209306,-2.299102,Jumping
1.235231,-0.619562,13.657449,-0.657244,0.022474,-1.225399,8.394043,13.690695,-45.549534,-93.255206,-0.423882,-2.353968,Jumping
1.467399,-0.967289,17.639019,-0.28672,0.133922,-1.063946,8.171467,14.554426,-45.211063,-90.156997,0.383287,-1.894694,Jumping
-0.068707,-0.077239,16.96063,0.314438,0.392701,-0.53537,8.352692,14.428795,-44.958591,-88.340658,-0.402085,-0.902195,Jumping
0.310005,-0.33171,15.391892,0.175229,-0.252884,-0.415911,7.743778,14.256021,-45.486431,-87.15138,-0.882296,-1.373595,Jumping
-0.635578,-0.523911,11.532917,-0.016777,0.120266,-0.076835,7.714535,14.566495,-45.417828,-86.852503,-0.962198,-1.229087,Jumping
-0.498463,0.023202,7.918384,0.38281,-0.204194,0.36668,7.713028,14.02636,-45.557568,-87.83303,-1.840548,-1.547184,Jumping
-0.285007,0.317939,5.221442,-0.074081,-0.015452,0.255409,7.653648,13.912572,-45.726269,-88.549797,-1.825164,-1.831918,Jumping
-0.439486,0.223186,3.917803,0.064729,-0.151841,0.535545,7.805405,13.783182,-45.804409,-89.96228,-1.852229,-2.149329,Jumping
-0.028591,0.361199,3.029251,-0.037801,-0.110243,0.415457,7.888149,13.506019,-45.940144,-91.151201,-1.711767,-2.556176,Jumping
0.165705,0.145497,4.918622,-0.319264,0.322042,0.610917,8.790073,13.84808,-45.478382,-92.767727,-0.841974,-1.796227,Jumping
-0.12005,-0.417931,12.938794,-0.308268,0.377826,-0.061774,9.731255,13.892288,-45.217251,-93.139979,-0.061615,-0.733278,Jumping
2.273173,-0.795296,22.285208,0.217855,-1.523794,0.263254,7.284851,13.590826,-45.813557,-93.802852,-0.301543,-3.995904,Jumping
4.31373,-0.709525,21.204305,0.532808,-0.08754,-0.081147,6.482822,12.390245,-46.217144,-93.799141,-1.946673,-5.158862,Jumping
1.482816,1.116977,14.778169,1.343906,0.344236,0.101364,7.598953,9.886354,-46.798946,-94.409741,-5.39343,-3.919007,Jumping
0.30282,1.988914,10.831476,0.70177,0.184241,-0.154999,7.714729,8.357107,-47.251675,-94.137394,-7.667184,-3.489381,Jumping
0.470771,1.353635,8.58375,0.472764,0.385845,-0.087873,8.543739,7.722914,-47.074871,-93.827519,-8.982098,-2.313582,Jumping
1.225651,0.966241,2.131418,0.690764,-0.739056,-1.082445,7.317421,6.442492,-47.584415,-91.228064,-11.103041,-3.599328,Jumping
0.17289,0.029938,0.148791,0.726479,-0.484088,-1.168391,5.520554,5.236734,-47.65649,-87.860973,-13.397371,-4.32209,Jumping
0.694256,0.171992,0.438588,0.691132,-0.691627,-0.929373,4.629787,3.76348,-48.258327,-85.220765,-15.554394,-4.705374,Jumping
-1.369053,-0.202379,15.835869,-0.133392,0.992,0.066852,8.147537,3.909163,-47.780598,-84.946223,-15.181107,-0.109302,Jumping
-1.052162,-0.268392,8.883726,-1.958996,0.37192,-0.104914,9.244095,7.446276,-47.088314,-84.691328,-10.168487,1.335746,Jumping
-0.521516,1.648223,15.427069,-2.113739,-0.827553,0.188472,7.844982,11.975139,-46.428768,-85.01449,-4.069223,-0.474649,Jumping
0.668959,3.270549,27.3381,-1.119878,-0.996705,0.062772,5.842007,14.876755,-45.942173,-85.093055,-0.473766,-3.228609,Jumping
1.1303,1.657803,29.809611,0.217943,-0.105685,-0.080077,4.937378,15.278345,-45.903629,-84.913438,-0.761043,-3.738969,Jumping
1.769171,1.690584,17.515227,1.986342,0.496943,-0.104439,6.24625,11.929129,-46.711933,-84.911203,-5.851826,-2.250446,Jumping
1.005759,0.382155,7.186256,1.455481,0.840411,-0.253206,7.218819,8.864162,-47.266659,-84.080359,-10.269678,-0.122435,Jumping
0.953068,0.572559,1.884581,2.103093,1.089377,0.036748,10.645004,3.703603,-47.284,-83.995112,-16.073551,3.133665,Jumping
0.914598,0.014669,-0.125888,2.942874,0.26289,0.73438,11.969551,-2.72847,-46.871883,-85.171969,-24.316638,4.385536,Jumping
1.066382,0.015119,0.849184,2.211544,0.230831,0.47813,12.705681,-8.224059,-45.801929,-86.197145,-31.082469,5.17124,Jumping
0.632585,-0.410297,-0.385448,0.249908,-0.038213,-0.812292,13.281006,-9.188853,-45.581738,-83.706408,-32.253304,6.565692,Jumping
-1.368454,-1.017434,0.387245,-1.10714,-0.693144,-0.926903,12.457088,-6.566493,-45.872738,-80.855238,-28.935466,6.472301,Jumping
-2.239044,-0.684676,3.938161,-3.403075,-0.598238,-0.593715,10.927113,0.154615,-47.026066,-79.597081,-19.869397,4.934554,Jumping
0.291145,0.797392,15.839761,-3.404895,-1.010541,-0.310912,8.535961,8.220488,-47.026134,-79.236304,-9.883811,2.332559,Jumping
-5.679639,5.187463,24.870182,-2.598276,-0.467559,-0.138277,7.334106,14.083498,-46.090984,-78.813848,-2.455562,0.980583,Jumping
-0.92328,1.85614,32.995585,-0.958295,-0.946933,0.544546,5.712116,17.173735,-45.16666,-80.135407,0.986809,-1.525174,Jumping
1.336571,0.320334,25.423432,2.047906,1.001548,0.581539,7.850311,13.658302,-45.876789,-81.728243,-3.796539,0.592382,Jumping
1.070274,0.929717,11.631712,2.607265,0.432362,-0.024114,9.363983,8.225508,-46.981426,-81.808683,-11.245768,2.30945,Jumping
0.505948,0.75488,4.064198,2.461598,1.188066,0.583363,11.608879,2.636546,-46.893505,-82.771635,-18.483779,4.939463,Jumping
0.129032,0.214205,0.439486,2.803907,0.213467,0.33248,12.54929,-3.519992,-46.61964,-83.024079,-26.273295,5.933249,Jumping
1.075963,-0.537532,-2.350412,1.926459,-0.068721,0.13833,12.546413,-8.244689,-45.91486,-82.693589,-32.112577,5.922996,Jumping
0.684227,-1.494043,-2.389182,0.046067,0.419053,-0.26812,13.243,-8.793738,-45.706364,-81.732978,-32.707478,7.33378,Jumping
-0.439187,-1.700464,-0.18292,-1.082754,-0.055864,-0.369092,13.524128,-6.993875,-45.808155,-80.849109,-29.772204,7.791922,Jumping
-0.126936,-1.114582,0.703537,-2.468768,-0.253688,-0.430347,13.077274,-2.171682,-46.375637,-80.437485,-23.107908,7.165847,Jumping
-1.873654,3.051405,14.078374,-3.126526,-0.90893,0.365306,11.216351,5.772946,-46.784252,-81.93855,-14.159025,4.593612,Jumping
-0.764909,7.119196,30.248648,-2.912084,-0.309128,-0.330892,10.092178,11.779676,-45.885662,-81.740355,-6.258811,3.14685,Jumping
-1.639391,4.215983,34.284405,1.191341,0.081845,-0.162074,9.972237,10.647307,-45.912617,-81.15314,-7.891705,3.21921,Jumping
-0.769849,1.823358,22.644161,2.870853,0.732286,-0.348153,11.197823,5.293205,-46.694302,-79.496484,-15.625743,5.28945,Jumping
-1.302891,1.361269,10.418784,3.365931,1.071034,-0.036941,13.57832,-2.029079,-46.125858,-78.039593,-25.060585,8.758391,Jumping
-1.629511,0.616867,1.769919,3.334128,0.263099,0.048615,14.565723,-9.04057,-45.029293,-76.282619,-34.367732,10.738892,Jumping
-1.992057,0.583786,-2.830165,2.306814,-0.052433,0.107014,14.363529,-14.507787,-43.593906,-74.860897,-41.197275,11.26821,Jumping
0.343386,0.130978,-5.497169,1.163278,-0.522049,0.311332,13.337582,-17.529785,-42.628376,-75.161045,-45.047506,9.891154,Jumping
-0.216151,-0.349373,-4.949607,-0.864182,0.091047,0.41163,12.882198,-17.305611,-42.980244,-76.985591,-43.46359,8.575398,Jumping
0.085323,-0.703537,-2.197281,-1.958948,-0.021799,0.869341,12.451626,-13.33723,-44.885677,-80.853193,-38.293368,6.273034,Jumping
-0.112416,-1.651815,1.132096,-4.169764,0.451298,0.524539,12.709812,-5.025794,-46.166676,-83.891295,-27.230142,5.344027,Jumping
1.513652,-0.34623,14.018947,-4.901006,-0.77054,0.502224,11.443897,5.272588,-46.657154,-86.433346,-13.54794,2.987463,Jumping
-0.896186,4.965325,28.921208,-3.231608,-0.46929,-0.091255,10.149891,12.951635,-45.507145,-86.638283,-3.746234,1.458613,Jumping
0.492476,2.973866,38.036503,-0.842733,-0.756702,0.015483,8.766445,15.423326,-45.224133,-86.643149,-0.72732,-0.552512,Jumping
1.851949,-0.568368,29.633427,2.614842,0.465514,-0.209418,9.112064,11.30871,-46.175076,-86.087299,-7.039877,0.359798,Jumping
-0.121847,0.381257,13.480517,2.98734,0.999239,-0.562413,10.767578,5.313077,-46.805752,-84.297613,-15.483876,3.319137,Jumping
-1.820215,0.235311,5.216652,2.515984,0.744334,-0.236124,12.629143,-0.273321,-46.701679,-82.794029,-22.710119,6.088306,Jumping
-1.587,0.086221,0.41359,3.057467,0.133892,-0.211477,13.793591,-6.578635,-46.099911,-80.947655,-30.971423,7.680335,Jumping
-1.462309,0.712219,-4.604275,1.984353,-0.231415,-0.050092,13.343075,-11.960591,-45.083706,-79.552916,-36.905022,7.809698,Jumping
-0.012724,-0.150886,-4.312382,0.323676,-0.132611,0.335353,12.95015,-13.121295,-44.92271,-80.284351,-38.326908,6.994233,Jumping
0.114362,-1.103206,-3.346591,-1.09196,-0.035227,0.385868,12.352352,-11.302823,-45.065037,-81.943559,-35.822461,5.85556,Jumping
-0.552651,-1.164728,-0.207319,-1.93863,0.123741,1.013695,12.34193,-7.906898,-45.872631,-85.486652,-30.419049,4.214146,Jumping
1.078058,-2.037263,7.127578,-4.219477,-0.566837,0.276537,11.206097,0.135046,-46.911388,-87.385762,-19.446704,1.968683,Jumping
1.458717,4.458329,18.548229,-4.068861,-1.030325,0.706342,9.018734,8.13289,-46.889202,-88.968596,-8.416709,-1.189946,Jumping
2.771337,6.290219,36.826419,-1.788138,-0.43564,-0.119012,8.12915,13.397669,-45.777912,-88.852755,-2.369253,-2.472316,Jumping
3.633993,2.248325,32.556249,1.332255,-0.356637,-0.776596,6.531132,12.238057,-46.413212,-87.013317,-5.542299,-3.587453,Jumping
1.852248,-1.455423,20.472777,3.181466,0.812088,-0.645834,8.076008,5.128153,-47.362057,-85.570243,-14.149979,-1.242501,Jumping
-0.103585,-0.944236,6.687793,3.710157,0.980865,-0.843514,10.206856,-2.723153,-47.198177,-83.006087,-24.60604,2.458053,Jumping
-2.114503,-0.04311,-0.325274,3.033202,0.352431,-0.866465,11.568947,-9.116185,-46.059879,-79.51542,-33.26521,5.390218,Jumping
-1.362018,0.764011,-4.341422,2.007541,-0.174216,-0.392953,11.569397,-13.30721,-44.945644,-77.219481,-39.123882,6.462465,Jumping
-0.920436,0.261357,-3.936215,0.190283,0.106877,0.012432,11.79343,-14.364818,-44.491268,-76.838047,-40.238458,6.790463,Jumping
-0.670156,-0.086819,-2.141147,-0.763618,0.140203,0.556951,11.885681,-13.47582,-44.673733,-78.898064,-38.389066,5.981789,Jumping
0.310454,-0.975821,-1.941912,-2.448709,0.303727,0.468714,11.862736,-9.094604,-45.888813,-81.277723,-32.178668,5.21208,Jumping
0.422422,-1.356928,2.521656,-3.511388,0.123606,0.59475,12.214951,-2.276269,-46.700474,-83.88526,-22.389707,4.596201,Jumping
-0.156425,-0.164209,10.751542,-5.04509,-0.228478,-0.219202,11.977345,7.96331,-46.101551,-84.66382,-8.567358,3.936572,Jumping
0.172292,2.382895,31.333591,-3.819201,-1.200113,-0.587581,8.396744,18.679424,-43.888149,-83.508344,3.022701,0.351153,Jumping
